date,year,team,win_pct,attendance,attendance%,num_home_game,opp,opp_win_pct,start_time,cli
2019-06-01,2019,COL,0.53,34025.0,67.51,29,TOR,0.36,Night,0.87
2019-06-02,2019,COL,0.53,37861.0,75.12,30,TOR,0.36,Day,0.94
2019-06-10,2019,COL,0.52,44859.0,89.01,31,CHC,0.57,Night,0.9
2019-06-11,2019,COL,0.53,43126.0,85.57,32,CHC,0.56,Night,0.99
2019-06-12,2019,COL,0.52,47412.0,94.08,33,CHC,0.57,Day,1.04
2019-06-13,2019,COL,0.53,35504.0,70.45,34,SDP,0.48,Night,0.99
2019-06-14,2019,COL,0.52,38077.0,75.55,35,SDP,0.49,Night,1.01
2019-06-15,2019,COL,0.53,46133.0,91.54,36,SDP,0.48,Night,0.95
2019-06-16,2019,COL,0.52,47526.0,94.3,37,SDP,0.49,Day,0.99
2019-06-27,2019,COL,0.52,47452.0,94.15,38,LAD,0.67,Night,1.09
2019-06-28,2019,COL,0.52,46065.0,91.4,39,LAD,0.67,Night,0.96
2019-06-29,2019,COL,0.53,48101.0,95.44,40,LAD,0.66,Night,1.04
2019-06-30,2019,COL,0.52,47713.0,94.67,41,LAD,0.66,Day,1.11
2019-07-02,2019,COL,0.52,47864.0,94.97,42,HOU,0.63,Night,0.94
2019-07-03,2019,COL,0.51,48308.0,95.85,43,HOU,0.63,Night,0.87
2019-07-12,2019,COL,0.5,41368.0,82.08,44,CIN,0.47,Night,0.67
2019-07-13,2019,COL,0.49,43650.0,86.61,45,CIN,0.47,Night,0.73
2019-07-14,2019,COL,0.5,40624.0,80.61,46,CIN,0.47,Day,0.64
2019-07-15,2019,COL,0.49,26434.0,52.45,47,SFG,0.47,Day,0.72
2019-07-15,2019,COL,0.49,26434.0,52.45,48,SFG,0.48,Day,0.72
2019-07-15,2019,COL,0.49,34424.0,68.3,49,SFG,0.47,Night,0.65
2019-07-15,2019,COL,0.49,34424.0,68.3,50,SFG,0.48,Night,0.65
2019-07-16,2019,COL,0.48,47413.0,94.08,51,SFG,0.48,Night,0.59
2019-07-17,2019,COL,0.48,40157.0,79.68,52,SFG,0.49,Day,0.5
2019-07-29,2019,COL,0.47,43574.0,86.46,53,LAD,0.64,Night,0.16
2019-07-30,2019,COL,0.46,45300.0,89.88,54,LAD,0.64,Night,0.19
2019-07-31,2019,COL,0.46,42025.0,83.39,55,LAD,0.65,Day,0.15
2019-08-02,2019,COL,0.46,40672.0,80.7,56,SFG,0.5,Night,0.12
2019-08-03,2019,COL,0.46,47540.0,94.33,57,SFG,0.5,Night,0.16
2019-08-04,2019,COL,0.46,40084.0,79.53,58,SFG,0.5,Day,0.11
2019-08-12,2019,COL,0.45,32160.0,63.81,59,ARI,0.5,Night,0.03
2019-08-13,2019,COL,0.44,31815.0,63.13,60,ARI,0.51,Night,0.01
2019-08-14,2019,COL,0.45,32247.0,63.98,61,ARI,0.5,Day,0.01
2019-08-16,2019,COL,0.45,35018.0,69.48,62,MIA,0.37,Night,0.01
2019-08-17,2019,COL,0.46,40199.0,79.76,63,MIA,0.37,Night,0.01
2019-08-18,2019,COL,0.46,38181.0,75.76,64,MIA,0.37,Day,0.02
2019-08-26,2019,COL,0.45,29803.0,59.14,65,ATL,0.6,Day,0.0
2019-08-27,2019,COL,0.44,44101.0,87.51,66,BOS,0.53,Night,0.0
2019-08-28,2019,COL,0.44,40801.0,80.96,67,BOS,0.54,Night,0.0
2019-08-29,2019,COL,0.44,33408.0,66.29,68,PIT,0.43,Night,0.0
2019-08-30,2019,COL,0.43,27789.0,55.14,69,PIT,0.43,Night,0.0
2019-08-31,2019,COL,0.43,37293.0,74.0,70,PIT,0.43,Night,0.0
2019-09-01,2019,COL,0.43,32685.0,64.85,71,PIT,0.44,Day,0.0
2019-09-10,2019,COL,0.42,31514.0,62.53,72,STL,0.56,Night,0.0
2019-09-11,2019,COL,0.42,31931.0,63.36,73,STL,0.56,Night,0.0
2019-09-12,2019,COL,0.42,27618.0,54.8,74,STL,0.56,Day,0.0
2019-09-13,2019,COL,0.43,31654.0,62.81,75,SDP,0.46,Night,0.0
2019-09-14,2019,COL,0.43,47370.0,93.99,76,SDP,0.46,Night,0.0
2019-09-15,2019,COL,0.43,30699.0,60.91,77,SDP,0.46,Day,0.0
2019-09-16,2019,COL,0.44,28505.0,56.56,78,NYM,0.51,Night,0.0
2019-09-17,2019,COL,0.43,33118.0,65.71,79,NYM,0.52,Night,0.0
2019-09-18,2019,COL,0.43,30174.0,59.87,80,NYM,0.52,Day,0.0
2019-09-27,2019,COL,0.43,44087.0,87.48,81,MIL,0.56,Night,0.0
2019-09-28,2019,COL,0.43,47381.0,94.01,82,MIL,0.55,Night,0.0
2019-09-29,2019,COL,0.44,36771.0,72.96,83,MIL,0.55,Day,0.0
2012-04-05,2012,DET,1.0,45027.0,100.0,1,BOS,0.0,Day,0.91
2012-04-07,2012,DET,1.0,44710.0,100.0,2,BOS,0.0,Day,1.03
2012-04-08,2012,DET,1.0,30788.0,74.62,3,BOS,0.0,Day,1.05
2012-04-10,2012,DET,1.0,22574.0,54.71,4,TBR,0.75,Day,1.09
2012-04-11,2012,DET,0.8,28180.0,68.3,5,TBR,0.8,Day,1.05
2012-04-12,2012,DET,0.83,30288.0,73.41,6,TBR,0.67,Day,1.08
2012-04-19,2012,DET,0.69,30029.0,72.78,7,TEX,0.85,Night,1.23
2012-04-21,2012,DET,0.64,41427.0,100.0,8,TEX,0.86,Day,1.2
2012-04-21,2012,DET,0.64,41427.0,100.0,9,TEX,0.8,Day,1.2
2012-04-21,2012,DET,0.67,35001.0,84.83,10,TEX,0.86,Night,1.17
2012-04-21,2012,DET,0.67,35001.0,84.83,11,TEX,0.8,Night,1.17
2012-04-22,2012,DET,0.62,36255.0,87.87,12,TEX,0.81,Day,1.14
2012-04-24,2012,DET,0.59,30073.0,72.89,13,SEA,0.44,Night,1.15
2012-04-25,2012,DET,0.56,28527.0,69.14,14,SEA,0.47,Night,1.09
2012-04-26,2012,DET,0.53,31451.0,76.23,15,SEA,0.5,Day,1.11
2012-05-01,2012,DET,0.52,30159.0,73.1,16,KCR,0.27,Night,1.12
2012-05-02,2012,DET,0.5,33187.0,80.44,17,KCR,0.3,Day,1.16
2012-05-04,2012,DET,0.52,33615.0,81.48,18,CHW,0.46,Night,1.28
2012-05-05,2012,DET,0.5,42404.0,100.0,19,CHW,0.48,Day,1.25
2012-05-06,2012,DET,0.52,39558.0,95.88,20,CHW,0.46,Day,1.27
2012-05-16,2012,DET,0.49,33955.0,82.3,21,MIN,0.3,Night,1.12
2012-05-17,2012,DET,0.47,37840.0,91.72,22,MIN,0.32,Day,1.04
2012-05-18,2012,DET,0.49,41661.0,100.0,23,PIT,0.46,Night,0.97
2012-05-19,2012,DET,0.48,42953.0,100.0,24,PIT,0.48,Day,1.06
2012-05-20,2012,DET,0.49,39971.0,96.88,25,PIT,0.46,Day,0.92
2012-06-01,2012,DET,0.46,41831.0,100.0,26,NYY,0.55,Night,0.93
2012-06-02,2012,DET,0.47,44593.0,100.0,27,NYY,0.54,Night,0.8
2012-06-03,2012,DET,0.46,42419.0,100.0,28,NYY,0.55,Day,0.92
2012-06-05,2012,DET,0.45,33258.0,80.61,29,CLE,0.54,Night,0.97
2012-06-06,2012,DET,0.45,31350.0,75.99,30,CLE,0.55,Night,0.93
2012-06-07,2012,DET,0.46,40851.0,99.01,31,CLE,0.54,Day,0.84
2012-06-15,2012,DET,0.47,41878.0,100.0,32,COL,0.4,Night,0.94
2012-06-16,2012,DET,0.48,41800.0,100.0,33,COL,0.39,Day,0.87
2012-06-17,2012,DET,0.48,40619.0,98.45,34,COL,0.38,Day,0.97
2012-06-19,2012,DET,0.49,36733.0,89.03,35,STL,0.5,Night,1.04
2012-06-20,2012,DET,0.49,38871.0,94.21,36,STL,0.51,Night,1.11
2012-06-21,2012,DET,0.49,40776.0,98.83,37,STL,0.5,Day,0.97
2012-07-02,2012,DET,0.49,37406.0,90.66,38,MIN,0.43,Night,1.17
2012-07-03,2012,DET,0.48,36757.0,89.09,39,MIN,0.44,Night,1.1
2012-07-04,2012,DET,0.49,41023.0,99.43,40,MIN,0.43,Night,0.93
2012-07-05,2012,DET,0.49,33350.0,80.83,41,MIN,0.43,Day,0.95
2012-07-06,2012,DET,0.5,39144.0,94.88,42,KCR,0.45,Night,1.1
2012-07-07,2012,DET,0.51,39392.0,95.48,43,KCR,0.45,Day,1.19
2012-07-08,2012,DET,0.51,36693.0,88.94,44,KCR,0.44,Day,1.2
2012-07-16,2012,DET,0.52,36806.0,89.21,45,LAA,0.54,Night,1.31
2012-07-17,2012,DET,0.52,33950.0,82.29,46,LAA,0.55,Night,1.43
2012-07-18,2012,DET,0.52,37915.0,91.9,47,LAA,0.54,Night,1.35
2012-07-19,2012,DET,0.53,40311.0,97.7,48,LAA,0.54,Day,1.42
2012-07-20,2012,DET,0.53,44572.0,100.0,49,CHW,0.54,Night,2.08
2012-07-21,2012,DET,0.54,42888.0,100.0,50,CHW,0.53,Day,2.23
2012-07-22,2012,DET,0.54,41281.0,100.0,51,CHW,0.53,Day,2.32
2012-08-03,2012,DET,0.53,41502.0,100.0,52,CLE,0.47,Night,1.72
2012-08-04,2012,DET,0.53,42744.0,100.0,53,CLE,0.47,Night,1.67
2012-08-05,2012,DET,0.54,38007.0,92.12,54,CLE,0.46,Day,1.8
2012-08-06,2012,DET,0.54,41381.0,100.0,55,NYY,0.58,Night,1.72
2012-08-07,2012,DET,0.55,39760.0,96.37,56,NYY,0.58,Night,1.78
2012-08-08,2012,DET,0.54,41879.0,100.0,57,NYY,0.58,Night,1.71
2012-08-09,2012,DET,0.54,40940.0,99.23,58,NYY,0.59,Day,1.76
2012-08-17,2012,DET,0.54,41620.0,100.0,59,BAL,0.54,Night,1.93
2012-08-18,2012,DET,0.53,42132.0,100.0,60,BAL,0.54,Night,1.98
2012-08-19,2012,DET,0.53,40511.0,98.19,61,BAL,0.55,Day,1.93
2012-08-21,2012,DET,0.53,39499.0,95.74,62,TOR,0.46,Night,1.8
2012-08-22,2012,DET,0.54,37225.0,90.22,63,TOR,0.46,Night,1.74
2012-08-23,2012,DET,0.54,39910.0,96.73,64,TOR,0.45,Day,1.77
2012-08-24,2012,DET,0.54,39356.0,95.39,65,LAA,0.52,Night,1.99
2012-08-25,2012,DET,0.54,41970.0,100.0,66,LAA,0.52,Night,1.9
2012-08-26,2012,DET,0.54,40074.0,97.13,67,LAA,0.52,Day,1.92
2012-08-31,2012,DET,0.53,36721.0,89.0,68,CHW,0.55,Night,2.83
2012-09-01,2012,DET,0.54,40059.0,97.09,69,CHW,0.55,Night,3.2
2012-09-02,2012,DET,0.54,42192.0,100.0,70,CHW,0.54,Night,3.61
2012-09-03,2012,DET,0.54,35418.0,85.85,71,CLE,0.42,Day,2.03
2012-09-04,2012,DET,0.53,27729.0,67.21,72,CLE,0.43,Night,2.01
2012-09-05,2012,DET,0.54,28881.0,70.0,73,CLE,0.42,Night,1.99
2012-09-18,2012,DET,0.53,31243.0,75.73,74,OAK,0.57,Night,1.88
2012-09-19,2012,DET,0.53,29734.0,72.07,75,OAK,0.57,Night,1.71
2012-09-20,2012,DET,0.53,34635.0,83.95,76,OAK,0.57,Day,2.41
2012-09-22,2012,DET,0.53,40586.0,98.37,77,MIN,0.41,Day,2.58
2012-09-23,2012,DET,0.53,40438.0,98.01,78,MIN,0.41,Day,3.1
2012-09-23,2012,DET,0.53,40438.0,98.01,79,MIN,0.42,Day,3.1
2012-09-23,2012,DET,0.53,39839.0,96.56,80,MIN,0.41,Night,2.86
2012-09-23,2012,DET,0.53,39839.0,96.56,81,MIN,0.42,Night,2.86
2012-09-24,2012,DET,0.53,31521.0,76.4,82,KCR,0.46,Night,3.01
2012-09-25,2012,DET,0.53,29048.0,70.41,83,KCR,0.45,Night,3.09
2012-09-26,2012,DET,0.54,32360.0,78.43,84,KCR,0.45,Night,3.73
2012-09-27,2012,DET,0.54,33019.0,80.03,85,KCR,0.45,Day,3.87
2013-04-05,2013,DET,0.5,45051.0,100.0,1,NYY,0.25,Day,0.91
2013-04-06,2013,DET,0.6,42453.0,100.0,2,NYY,0.2,Day,0.98
2013-04-07,2013,DET,0.5,39829.0,96.54,3,NYY,0.33,Day,1.01
2013-04-09,2013,DET,0.57,28979.0,70.24,4,TOR,0.29,Day,0.93
2013-04-10,2013,DET,0.5,29631.0,71.82,5,TOR,0.38,Day,0.98
2013-04-11,2013,DET,0.56,28781.0,69.76,6,TOR,0.33,Day,0.93
2013-04-24,2013,DET,0.53,30347.0,73.55,7,KCR,0.56,Night,1.19
2013-04-25,2013,DET,0.5,30321.0,73.49,8,KCR,0.58,Day,1.26
2013-04-26,2013,DET,0.52,35161.0,85.22,9,ATL,0.68,Night,0.97
2013-04-27,2013,DET,0.55,42881.0,100.0,10,ATL,0.65,Day,1.0
2013-04-28,2013,DET,0.57,33469.0,81.12,11,ATL,0.62,Night,1.03
2013-04-29,2013,DET,0.58,29878.0,72.42,12,MIN,0.5,Night,1.27
2013-04-30,2013,DET,0.6,31748.0,76.95,13,MIN,0.48,Night,1.3
2013-05-01,2013,DET,0.58,36028.0,87.32,14,MIN,0.5,Day,1.36
2013-05-10,2013,DET,0.61,37547.0,91.01,15,CLE,0.55,Night,1.43
2013-05-11,2013,DET,0.59,41438.0,100.0,16,CLE,0.56,Night,1.47
2013-05-12,2013,DET,0.57,35260.0,85.46,17,CLE,0.57,Day,1.44
2013-05-13,2013,DET,0.58,31161.0,75.53,18,HOU,0.26,Night,1.14
2013-05-14,2013,DET,0.59,34542.0,83.72,19,HOU,0.25,Night,1.18
2013-05-15,2013,DET,0.58,40315.0,97.71,20,HOU,0.27,Day,1.21
2013-05-23,2013,DET,0.58,32804.0,79.51,21,MIN,0.41,Night,1.35
2013-05-24,2013,DET,0.59,39789.0,96.44,22,MIN,0.4,Night,1.4
2013-05-25,2013,DET,0.57,41927.0,100.0,23,MIN,0.41,Day,1.35
2013-05-26,2013,DET,0.58,42394.0,100.0,24,MIN,0.4,Day,1.4
2013-05-27,2013,DET,0.59,41416.0,100.0,25,PIT,0.61,Day,1.26
2013-05-28,2013,DET,0.58,33473.0,81.13,26,PIT,0.62,Night,1.31
2013-06-04,2013,DET,0.55,30569.0,74.09,27,TBR,0.54,Night,1.32
2013-06-05,2013,DET,0.54,30005.0,72.73,28,TBR,0.55,Night,1.33
2013-06-06,2013,DET,0.55,36168.0,87.66,29,TBR,0.54,Day,1.4
2013-06-07,2013,DET,0.56,39008.0,94.55,30,CLE,0.5,Night,1.78
2013-06-08,2013,DET,0.57,41691.0,100.0,31,CLE,0.49,Day,1.78
2013-06-09,2013,DET,0.57,41262.0,100.0,32,CLE,0.48,Day,1.77
2013-06-17,2013,DET,0.57,32525.0,78.83,33,BAL,0.56,Night,1.48
2013-06-18,2013,DET,0.57,34706.0,84.12,34,BAL,0.57,Night,1.39
2013-06-19,2013,DET,0.56,38574.0,93.49,35,BAL,0.58,Day,1.43
2013-06-20,2013,DET,0.56,36939.0,89.53,36,BOS,0.59,Night,1.52
2013-06-21,2013,DET,0.56,41126.0,99.68,37,BOS,0.59,Night,1.49
2013-06-22,2013,DET,0.56,42508.0,100.0,38,BOS,0.58,Night,1.48
2013-06-23,2013,DET,0.57,41507.0,100.0,39,BOS,0.58,Day,1.52
2013-06-25,2013,DET,0.56,34204.0,82.9,40,LAA,0.44,Night,1.4
2013-06-26,2013,DET,0.55,35635.0,86.37,41,LAA,0.45,Night,1.41
2013-06-27,2013,DET,0.55,39496.0,95.73,42,LAA,0.46,Day,1.47
2013-07-09,2013,DET,0.55,37113.0,89.95,43,CHW,0.4,Night,1.5
2013-07-10,2013,DET,0.56,39085.0,94.73,44,CHW,0.4,Night,1.5
2013-07-11,2013,DET,0.55,40444.0,98.03,45,CHW,0.4,Day,1.48
2013-07-12,2013,DET,0.55,41686.0,100.0,46,TEX,0.57,Night,1.55
2013-07-13,2013,DET,0.55,44061.0,100.0,47,TEX,0.57,Night,1.49
2013-07-14,2013,DET,0.55,41617.0,100.0,48,TEX,0.57,Day,1.58
2013-07-26,2013,DET,0.56,42317.0,100.0,49,PHI,0.48,Night,1.56
2013-07-27,2013,DET,0.56,41970.0,100.0,50,PHI,0.47,Night,1.53
2013-07-28,2013,DET,0.57,41326.0,100.0,51,PHI,0.47,Day,1.6
2013-07-30,2013,DET,0.57,41880.0,100.0,52,WSN,0.49,Night,1.57
2013-07-31,2013,DET,0.58,40894.0,99.12,53,WSN,0.48,Day,1.56
2013-08-02,2013,DET,0.58,41109.0,99.64,54,CHW,0.37,Night,1.57
2013-08-03,2013,DET,0.58,43906.0,100.0,55,CHW,0.37,Night,1.52
2013-08-04,2013,DET,0.59,42513.0,100.0,56,CHW,0.37,Day,1.53
2013-08-15,2013,DET,0.59,37872.0,91.79,57,KCR,0.52,Night,1.32
2013-08-16,2013,DET,0.59,38714.0,93.83,58,KCR,0.52,Day,1.08
2013-08-16,2013,DET,0.59,38714.0,93.83,59,KCR,0.53,Day,1.08
2013-08-16,2013,DET,0.58,40980.0,99.33,60,KCR,0.52,Night,1.11
2013-08-16,2013,DET,0.58,40980.0,99.33,61,KCR,0.53,Night,1.11
2013-08-17,2013,DET,0.59,41850.0,100.0,62,KCR,0.52,Night,1.59
2013-08-18,2013,DET,0.59,41740.0,100.0,63,KCR,0.52,Day,1.34
2013-08-20,2013,DET,0.58,37964.0,92.02,64,MIN,0.44,Night,0.91
2013-08-21,2013,DET,0.59,38092.0,92.33,65,MIN,0.44,Night,1.15
2013-08-22,2013,DET,0.58,39653.0,96.11,66,MIN,0.44,Day,1.0
2013-08-26,2013,DET,0.59,34778.0,84.29,67,OAK,0.56,Night,0.78
2013-08-27,2013,DET,0.58,34356.0,83.27,68,OAK,0.56,Night,0.9
2013-08-28,2013,DET,0.58,31973.0,77.5,69,OAK,0.57,Night,1.09
2013-08-29,2013,DET,0.58,39212.0,95.04,70,OAK,0.56,Day,1.18
2013-08-30,2013,DET,0.59,37067.0,89.84,71,CLE,0.53,Night,1.24
2013-08-31,2013,DET,0.59,41272.0,100.0,72,CLE,0.53,Night,0.81
2013-09-01,2013,DET,0.58,41557.0,100.0,73,CLE,0.53,Day,0.56
2013-09-13,2013,DET,0.58,40389.0,97.89,74,KCR,0.52,Night,0.57
2013-09-14,2013,DET,0.57,41841.0,100.0,75,KCR,0.53,Night,0.37
2013-09-15,2013,DET,0.58,40491.0,98.14,76,KCR,0.52,Day,0.58
2013-09-16,2013,DET,0.58,34063.0,82.56,77,SEA,0.44,Night,0.48
2013-09-17,2013,DET,0.58,39076.0,94.71,78,SEA,0.44,Night,0.35
2013-09-18,2013,DET,0.58,36395.0,88.21,79,SEA,0.44,Night,0.26
2013-09-19,2013,DET,0.58,38431.0,93.15,80,SEA,0.44,Day,0.3
2013-09-20,2013,DET,0.58,39643.0,96.09,81,CHW,0.39,Night,0.24
2013-09-21,2013,DET,0.59,41772.0,100.0,82,CHW,0.39,Night,0.23
2013-09-22,2013,DET,0.58,41749.0,100.0,83,CHW,0.39,Day,0.29
2014-03-31,2014,DET,1.0,45068.0,100.0,1,KCR,0.0,Day,1.02
2014-04-02,2014,DET,1.0,26906.0,64.55,2,KCR,0.0,Day,1.09
2014-04-04,2014,DET,1.0,23625.0,56.68,3,BAL,0.25,Day,1.01
2014-04-05,2014,DET,1.0,32041.0,76.87,4,BAL,0.2,Day,1.02
2014-04-06,2014,DET,0.8,34261.0,82.2,5,BAL,0.33,Day,1.11
2014-04-16,2014,DET,0.55,23811.0,57.13,6,CLE,0.5,Night,1.22
2014-04-17,2014,DET,0.58,25990.0,62.35,7,CLE,0.47,Day,1.16
2014-04-18,2014,DET,0.54,28435.0,68.22,8,LAA,0.5,Night,1.06
2014-04-19,2014,DET,0.57,36659.0,87.95,9,LAA,0.47,Day,0.99
2014-04-20,2014,DET,0.6,28921.0,69.39,10,LAA,0.44,Day,1.05
2014-04-21,2014,DET,0.56,24997.0,59.97,11,CHW,0.5,Night,1.27
2014-04-22,2014,DET,0.59,24976.0,59.92,12,CHW,0.48,Night,1.19
2014-04-23,2014,DET,0.56,23451.0,56.26,13,CHW,0.5,Night,1.26
2014-04-24,2014,DET,0.58,28514.0,68.41,14,CHW,0.48,Day,1.2
2014-05-05,2014,DET,0.67,26475.0,63.52,15,HOU,0.31,Night,1.25
2014-05-06,2014,DET,0.68,27939.0,67.03,16,HOU,0.3,Night,1.26
2014-05-07,2014,DET,0.69,26207.0,62.88,17,HOU,0.29,Night,1.32
2014-05-08,2014,DET,0.67,35643.0,85.51,18,HOU,0.31,Day,1.19
2014-05-09,2014,DET,0.65,35814.0,85.92,19,MIN,0.47,Night,1.44
2014-05-10,2014,DET,0.66,42312.0,100.0,20,MIN,0.46,Day,1.45
2014-05-11,2014,DET,0.64,40468.0,97.09,21,MIN,0.47,Day,1.42
2014-05-22,2014,DET,0.63,40768.0,97.81,22,TEX,0.49,Day,1.29
2014-05-23,2014,DET,0.64,39835.0,95.57,23,TEX,0.48,Night,1.32
2014-05-24,2014,DET,0.62,43447.0,100.0,24,TEX,0.49,Day,1.29
2014-05-25,2014,DET,0.61,42583.0,100.0,25,TEX,0.5,Day,1.29
2014-06-03,2014,DET,0.57,33488.0,80.34,26,TOR,0.59,Night,1.4
2014-06-04,2014,DET,0.56,32033.0,76.85,27,TOR,0.6,Night,1.44
2014-06-05,2014,DET,0.55,39440.0,94.62,28,TOR,0.61,Day,1.4
2014-06-06,2014,DET,0.56,39762.0,95.4,29,BOS,0.45,Night,1.37
2014-06-07,2014,DET,0.57,43359.0,100.0,30,BOS,0.44,Night,1.39
2014-06-08,2014,DET,0.56,33835.0,81.18,31,BOS,0.45,Night,1.41
2014-06-13,2014,DET,0.54,39811.0,95.51,32,MIN,0.49,Night,1.65
2014-06-14,2014,DET,0.55,41498.0,99.56,33,MIN,0.48,Day,1.57
2014-06-15,2014,DET,0.55,41462.0,99.47,34,MIN,0.48,Day,1.67
2014-06-16,2014,DET,0.55,31774.0,76.23,35,KCR,0.54,Night,1.83
2014-06-17,2014,DET,0.54,34328.0,82.36,36,KCR,0.54,Night,1.73
2014-06-18,2014,DET,0.53,37209.0,89.27,37,KCR,0.55,Day,1.74
2014-06-19,2014,DET,0.54,35715.0,85.69,38,KCR,0.54,Day,1.69
2014-06-30,2014,DET,0.57,42477.0,100.0,39,OAK,0.62,Night,1.48
2014-07-01,2014,DET,0.57,32455.0,77.87,40,OAK,0.61,Night,1.45
2014-07-02,2014,DET,0.58,35445.0,85.04,41,OAK,0.61,Day,1.47
2014-07-03,2014,DET,0.59,33908.0,81.35,42,TBR,0.43,Night,1.39
2014-07-04,2014,DET,0.58,40657.0,97.54,43,TBR,0.44,Night,1.32
2014-07-05,2014,DET,0.57,38087.0,91.38,44,TBR,0.44,Day,1.38
2014-07-06,2014,DET,0.56,31917.0,76.57,45,TBR,0.45,Night,1.42
2014-07-08,2014,DET,0.57,36912.0,88.56,46,LAD,0.55,Night,1.48
2014-07-09,2014,DET,0.57,36462.0,87.48,47,LAD,0.55,Day,1.46
2014-07-18,2014,DET,0.58,42255.0,100.0,48,CLE,0.51,Night,1.58
2014-07-19,2014,DET,0.57,38109.0,91.43,49,CLE,0.51,Day,1.77
2014-07-19,2014,DET,0.57,38109.0,91.43,50,CLE,0.52,Day,1.77
2014-07-19,2014,DET,0.56,42044.0,100.0,51,CLE,0.51,Night,1.88
2014-07-19,2014,DET,0.56,42044.0,100.0,52,CLE,0.52,Night,1.88
2014-07-20,2014,DET,0.57,41736.0,100.0,53,CLE,0.51,Day,2.1
2014-07-29,2014,DET,0.55,40032.0,96.04,54,CHW,0.49,Night,1.7
2014-07-30,2014,DET,0.56,37193.0,89.23,55,CHW,0.48,Night,1.91
2014-07-31,2014,DET,0.55,41306.0,99.1,56,CHW,0.49,Day,1.83
2014-08-01,2014,DET,0.56,39052.0,93.69,57,COL,0.4,Night,1.63
2014-08-02,2014,DET,0.56,42811.0,100.0,58,COL,0.4,Night,1.62
2014-08-03,2014,DET,0.56,41487.0,99.53,59,COL,0.39,Day,1.56
2014-08-13,2014,DET,0.54,41043.0,98.47,60,PIT,0.53,Night,1.87
2014-08-14,2014,DET,0.55,41986.0,100.0,61,PIT,0.53,Day,1.82
2014-08-15,2014,DET,0.54,42385.0,100.0,62,SEA,0.55,Night,2.16
2014-08-16,2014,DET,0.55,43833.0,100.0,63,SEA,0.54,Night,2.15
2014-08-17,2014,DET,0.54,41181.0,98.8,64,SEA,0.54,Day,2.3
2014-08-26,2014,DET,0.55,40488.0,97.14,65,NYY,0.52,Night,2.23
2014-08-27,2014,DET,0.54,40876.0,98.07,66,NYY,0.53,Night,2.26
2014-08-28,2014,DET,0.55,42647.0,100.0,67,NYY,0.52,Day,2.2
2014-09-05,2014,DET,0.55,31940.0,76.63,68,SFG,0.55,Night,2.42
2014-09-06,2014,DET,0.54,35722.0,85.7,69,SFG,0.55,Day,2.48
2014-09-07,2014,DET,0.55,27523.0,66.03,70,SFG,0.55,Night,2.58
2014-09-08,2014,DET,0.55,30758.0,73.79,71,KCR,0.55,Day,4.09
2014-09-09,2014,DET,0.55,32603.0,78.22,72,KCR,0.55,Night,4.2
2014-09-10,2014,DET,0.55,29751.0,71.38,73,KCR,0.55,Night,4.19
2014-09-12,2014,DET,0.55,38341.0,91.99,74,CLE,0.52,Night,3.32
2014-09-13,2014,DET,0.55,41190.0,98.82,75,CLE,0.52,Night,2.99
2014-09-14,2014,DET,0.56,39395.0,94.52,76,CLE,0.52,Day,2.62
2014-09-22,2014,DET,0.55,30758.0,73.79,77,CHW,0.46,Night,1.24
2014-09-23,2014,DET,0.55,33213.0,79.68,78,CHW,0.46,Night,2.15
2014-09-24,2014,DET,0.56,36810.0,88.31,79,CHW,0.46,Day,1.89
2014-09-25,2014,DET,0.56,33077.0,79.36,80,MIN,0.43,Night,0.89
2014-09-26,2014,DET,0.56,35178.0,84.4,81,MIN,0.43,Night,0.69
2014-09-27,2014,DET,0.55,38805.0,93.1,82,MIN,0.43,Night,2.25
2014-09-28,2014,DET,0.56,40501.0,97.17,83,MIN,0.43,Day,2.31
2015-04-06,2015,DET,1.0,45030.0,100.0,1,MIN,0.0,Day,1.05
2015-04-08,2015,DET,1.0,28280.0,67.85,2,MIN,0.0,Day,1.11
2015-04-09,2015,DET,1.0,26782.0,64.25,3,MIN,0.0,Day,1.17
2015-04-17,2015,DET,0.9,33084.0,79.37,4,CHW,0.33,Day,1.31
2015-04-18,2015,DET,0.82,39877.0,95.67,5,CHW,0.4,Day,1.29
2015-04-19,2015,DET,0.83,30357.0,72.83,6,CHW,0.36,Day,1.3
2015-04-20,2015,DET,0.85,27540.0,66.07,7,NYY,0.46,Night,1.17
2015-04-21,2015,DET,0.79,27031.0,64.85,8,NYY,0.5,Night,1.2
2015-04-22,2015,DET,0.73,27389.0,65.71,9,NYY,0.53,Night,1.17
2015-04-23,2015,DET,0.69,27754.0,66.59,10,NYY,0.56,Day,1.14
2015-04-24,2015,DET,0.65,28192.0,67.64,11,CLE,0.4,Night,1.26
2015-04-25,2015,DET,0.67,35473.0,85.11,12,CLE,0.38,Day,1.25
2015-04-26,2015,DET,0.68,30698.0,73.65,13,CLE,0.35,Day,1.26
2015-05-08,2015,DET,0.63,39434.0,94.61,14,KCR,0.62,Night,1.51
2015-05-09,2015,DET,0.61,41456.0,99.46,15,KCR,0.63,Day,1.54
2015-05-10,2015,DET,0.59,29852.0,71.62,16,KCR,0.65,Night,1.55
2015-05-12,2015,DET,0.61,26177.0,62.8,17,MIN,0.55,Night,1.45
2015-05-13,2015,DET,0.59,27163.0,65.17,18,MIN,0.56,Night,1.45
